Guild,win,loss,Total,Winrate (%)
Zero Logic,53,94,147,36.1
ZhiWu Club,3,4,7,42.9
Zimowy Legion,1,4,5,20.0
Zodiac Uranus,0,2,2,0.0
ZombieSquad,0,6,6,0.0
Zveryata,0,1,1,0.0
aaaaaaaaaaaaaaaaaaaaaaaaaaaya,7,12,19,36.8
abcdefgijlknmorpstu,1,3,4,25.0
abyssity,0,2,2,0.0
adrian lame pies,0,8,8,0.0
aesthetic mogsar,0,1,1,0.0
agap4ik,0,1,1,0.0
aigle force,0,6,6,0.0
akraman1,1,2,3,33.3
albionbugda,5,1,6,83.3
albionichy corp,0,1,1,0.0
alexa_1,0,1,1,0.0
alexsiz,0,1,1,0.0
almorranas,0,3,3,0.0
alpha -2,0,1,1,0.0
altyshki s 3m razmerom,3,14,17,17.6
amfxzz2,0,2,2,0.0
apoS2Ci,0,1,1,0.0
asdf1234,0,1,1,0.0
asdjaw,1,0,1,100.0
assozial,0,1,1,0.0
atlantians,0,1,1,0.0
autismCOMPANY,0,3,3,0.0
autistic prime,0,1,1,0.0
ava clowns,0,2,2,0.0
avalon-pvp,0,6,6,0.0
avalonia,0,4,4,0.0
avstryatskiipingvin,0,1,1,0.0
bambyk,0,3,3,0.0
bampaciki,0,1,1,0.0
banked already,0,1,1,0.0
blackburn,0,8,8,0.0
blood spiders,0,2,2,0.0
bluemoon,0,2,2,0.0
bnodk,0,1,1,0.0
bohong,0,1,1,0.0
bombaCLATT,0,2,2,0.0
botfk u,3,3,6,50.0
botijo crew,2,1,3,66.7
bourg palette,0,3,3,0.0
braterstwo wiecznego buszenia,4,0,4,100.0
btm,0,4,4,0.0
cBou,1,2,3,33.3
calming,1,2,3,33.3
capsLOCK,0,1,1,0.0
cavalieri_di_sangue,0,1,1,0.0
cer_ber,0,2,2,0.0
chadlite,0,1,1,0.0
chillplayers,0,1,1,0.0
chlopcy z bagien,1,2,3,33.3
choubidoubidou,0,1,1,0.0
chtulhu,0,2,2,0.0
chum buck3t,0,1,1,0.0
clash of clan1,0,1,1,0.0
cocorrico,134,93,227,59.0
come 2 suck,0,4,4,0.0
convallaria,8,11,19,42.1
cyber wolf,0,1,1,0.0
dark abyss,0,3,3,0.0
dark blade,0,2,2,0.0
dead group,8,20,28,28.6
deadly wolves,0,2,2,0.0
deadstar,0,1,1,0.0
demonologia,0,2,2,0.0
der Aufstieg einer Nation,0,1,1,0.0
detskiy sadik,0,2,2,0.0
dillik nasil dillik,1,4,5,20.0
dinasty,1,4,5,20.0
djjdfdfj,0,2,2,0.0
dragon eye,1,3,4,25.0
dragons guild,1,12,13,7.7
dreadnautilus,0,3,3,0.0
eBANaftika,1,6,7,14.3
eazycash,1,3,4,25.0
ebonydawn,1,0,1,100.0
eby sobak po chetvegam,2,0,2,100.0
egoisto,2,5,7,28.6
eqweeq,0,1,1,0.0
ex4s,0,3,3,0.0
faction eater,0,1,1,0.0
famhub,1,0,1,100.0
family ben,1,3,4,25.0
family rats,2,0,2,100.0
farm12,0,4,4,0.0
farming rabbits,7,19,26,26.9
faski to gej,0,3,3,0.0
fearsum,1,7,8,12.5
feiwo,10,18,28,35.7
fenghun,1,0,1,100.0
fish_sellers,0,2,2,0.0
fkin mogger,1,1,2,50.0
fly panther,0,2,2,0.0
forzatemplari,7,7,14,50.0
fotografiruem,1,10,11,9.1
foxx,1,8,9,11.1
fredagsmys,4,10,14,28.6
frfrfrfr,0,1,1,0.0
friendly_freaks,0,1,1,0.0
fysk,0,1,1,0.0
fza,0,1,1,0.0
gang 141 gang,0,4,4,0.0
gatherland,0,1,1,0.0
gatherrings,0,2,2,0.0
geje,0,1,1,0.0
giant panda,22,62,84,26.2
gli sborrolini,0,1,1,0.0
glory_hole,0,1,1,0.0
gold_tree,0,1,1,0.0
golden pill,2,4,6,33.3
goldmaxsy,0,1,1,0.0
good company,1,16,17,5.9
good day,14,14,28,50.0
gooners haven,1,2,3,33.3
gorilla men,0,1,1,0.0
grabnica nazarik,1,2,3,33.3
gravedigger,0,1,1,0.0
grosse merde,1,0,1,100.0
gucci flipflop,0,1,1,0.0
gul gabut,4,25,29,13.8
gulfcompany,0,1,1,0.0
guwno,0,2,2,0.0
hate my ping,1,1,2,50.0
head of the laborers,0,3,3,0.0
heavenly death,0,4,4,0.0
hehehaha,29,7,36,80.6
hidden pool agents,1,0,1,100.0
hit,0,3,3,0.0
huh-clim,0,1,1,0.0
i-Hate,0,2,2,0.0
iBulgaria,0,1,1,0.0
iINVICTUS,0,1,1,0.0
iMoYu,1,0,1,100.0
iNtense riSk,1,1,2,50.0
iVenom,0,3,3,0.0
iceCold Crew,8,38,46,17.4
imans,0,2,2,0.0
immorta Muck,0,1,1,0.0
impact Reborn,1,4,5,20.0
indo2424,2,1,3,66.7
indrix,12,35,47,25.5
invicible,0,1,1,0.0
is a Loot Goblin,0,1,1,0.0
island 100,1,4,5,20.0
jacks,0,1,1,0.0
javaditoor ARMY,0,1,1,0.0
jebac lulupolymorph,0,1,1,0.0
jiuxiao,5,2,7,71.4
jojo house,0,1,1,0.0
julik daun,18,0,18,100.0
kINGDOM987,1,1,2,50.0
kabani,1,0,1,100.0
kalluzaa,0,2,2,0.0
kang and dznuo,1,1,2,50.0
kanka,1,0,1,100.0
kastoria,0,3,3,0.0
katadog,2,10,12,16.7
kawaiifell,0,2,2,0.0
kein entkommen,0,5,5,0.0
kfir,1,4,5,20.0
killer batel,0,1,1,0.0
kings_SVS,0,1,1,0.0
kisni daun,0,2,2,0.0
knight of apocalypse,0,1,1,0.0
knight1,0,1,1,0.0
kofeman_vo_glove,0,1,1,0.0
kondom,0,3,3,0.0
kotu cocuk,0,1,1,0.0
kraft indust,0,1,1,0.0
krepsquad,0,4,4,0.0
kroiki,0,1,1,0.0
ktabs,0,1,1,0.0
kulbearNOOB,0,1,1,0.0
l O_o l,0,1,1,0.0
lLegion,1,5,6,16.7
lMDB,0,2,2,0.0
la-mafia-blanca,0,6,6,0.0
laverie des slips,1,1,2,50.0
lazy frogs,3,1,4,75.0
legeon13,0,1,1,0.0
legio tenebrarum,0,5,5,0.0
legionarios,12,33,45,26.7
leha pominki,1,0,1,100.0
leiking,3,2,5,60.0
les botteur de cul,0,1,1,0.0
les galriens,7,25,32,21.9
les spartiate,0,3,3,0.0
liil,0,1,1,0.0
linly,0,1,1,0.0
lions2,0,1,1,0.0
lllWizardslll,2,8,10,20.0
long-men,1,4,5,20.0
lootman,2,0,2,100.0
lorezets,3,4,7,42.9
los diskas,1,2,3,33.3
los reales rojos,0,1,1,0.0
lreideru,0,1,1,0.0
lutfarmPVE,12,17,29,41.4
maggot,0,1,1,0.0
malarz mial racje,0,1,1,0.0
maradery,3,2,5,60.0
maslane imperium,1,3,4,25.0
mgharba l7nan,0,4,4,0.0
mie ayam,1,2,3,33.3
mighty fishers,2,0,2,100.0
miners cats two,2,11,13,15.4
mody1,0,3,3,0.0
mologDotse,0,6,6,0.0
monkey boys,0,1,1,0.0
moonligth,0,1,1,0.0
moroks,8,3,11,72.7
morskoibriz,0,2,2,0.0
mustang,0,3,3,0.0
my_error_log_is_empty,22,10,32,68.8
need for gang,1,0,1,100.0
night hunter,0,1,1,0.0
nighttime,1,6,7,14.3
no Risk no Fun,0,1,1,0.0
no retards,0,1,1,0.0
noobs,0,1,1,0.0
normal fisherman,2,0,2,100.0
not cake,0,1,1,0.0
not great not terrible,1,1,2,50.0
nuissance,5,7,12,41.7
o0Heaven0o,3,1,4,75.0
oblochko,1,2,3,33.3
obroncy cnot,0,4,4,0.0
occcccccc,0,3,3,0.0
ocmami,4,1,5,80.0
ohckohniki,0,10,10,0.0
old6,2,0,2,100.0
one4all,12,10,22,54.5
oowoof,1,2,3,33.3
opie go0pie,0,1,1,0.0
orda,2,4,6,33.3
orden S P A R T A,3,9,12,25.0
ormo,0,1,1,0.0
os guardies da tumba de nazari,0,1,1,0.0
out,1,1,2,50.0
out for the night,5,5,10,50.0
out_cangel,0,4,4,0.0
over_guard,5,5,10,50.0
owl pemburu bocil,0,2,2,0.0
panacea,1,0,1,100.0
panfu fanclub,4,2,6,66.7
panic show,0,1,1,0.0
papaoutai takes anal,8,9,17,47.1
papus,0,2,2,0.0
papyteam,0,1,1,0.0
parasha,0,1,1,0.0
partizani,0,1,1,0.0
pincilin,1,4,5,20.0
pipi,1,0,1,100.0
pirates,1,16,17,5.9
pivo4,0,1,1,0.0
pivovaru,0,4,4,0.0
plagadines,8,10,18,44.4
plenger mainset,0,3,3,0.0
porn,0,2,2,0.0
posos322,0,1,1,0.0
pro noobs,0,1,1,0.0
protecting the north,0,3,3,0.0
proud ducks,23,55,78,29.5
pubertat,1,0,1,100.0
puddle,0,3,3,0.0
pvptop,0,1,1,0.0
pydarastai,3,7,10,30.0
q4q,1,1,2,50.0
qualite,0,2,2,0.0
quttro495Pityx,0,2,2,0.0
rak,0,2,2,0.0
ramy00000,1,2,3,33.3
rat and cat,1,1,2,50.0
ratones de campo,0,1,1,0.0
ravager,0,1,1,0.0
realDEXXter,0,1,1,0.0
rebird,1,0,1,100.0
revelationss,4,15,19,21.1
rites to the sun,0,1,1,0.0
rodzina1000,0,1,1,0.0
ryooog,1,1,2,50.0
s t e p b a c k,95,89,184,51.6
sadis,0,1,1,0.0
safgasdg,10,9,19,52.6
saima3n,0,1,1,0.0
sakura,4,14,18,22.2
salersk,5,1,6,83.3
samisusami,0,1,1,0.0
samuel112 king,0,1,1,0.0
sex in bucatarie,1,1,2,50.0
shadow void,0,1,1,0.0
shadow whippers,0,2,2,0.0
shadowfiendfrfrfrf,0,1,1,0.0
shadows of the gloomy moon,0,1,1,0.0
shinigami_GT,1,1,2,50.0
siderians,1,6,7,14.3
simsalabim,0,4,4,0.0
sinie poloski,1,3,4,25.0
siphon bank,6,2,8,75.0
sklad unluky,4,2,6,66.7
slh,0,2,2,0.0
snus factory,0,1,1,0.0
sobiraxi,0,1,1,0.0
sodsera,9,3,12,75.0
solevi gnomiki,0,1,1,0.0
sonic,0,2,2,0.0
sorry oblapal,1,1,2,50.0
sosalkin domik,0,1,1,0.0
soski v chae,1,4,5,20.0
spoko,1,28,29,3.4
squadron,0,2,2,0.0
srfdz,0,3,3,0.0
star fire,2,10,12,16.7
statik mens,0,1,1,0.0
stb-inferno,2,6,8,25.0
storage of Harn,1,0,1,100.0
sucky_CAW,0,1,1,0.0
sudahlah,0,4,4,0.0
svo goida zooooooooooov,1,1,2,50.0
sweet and tearz,0,1,1,0.0
szafagra,2,0,2,100.0
techis mina min,2,1,3,66.7
the Crown Takers,0,3,3,0.0
the haters,0,7,7,0.0
the players,1,2,3,33.3
the-lag-syndicate,0,1,1,0.0
thxbye,0,1,1,0.0
tiantiande,0,1,1,0.0
totemdabber,0,1,1,0.0
tower of word,2,8,10,20.0
tvchibo 1,1,0,1,100.0
ultranoobs,0,1,1,0.0
uninstall albion 2,6,6,12,50.0
ver coskuyu,2,2,4,50.0
vinhouse,0,2,2,0.0
viper3,1,1,2,50.0
vita vitae,4,2,6,66.7
vodka,1,0,1,100.0
vor Doma777,0,1,1,0.0
w0w,1,7,8,12.5
wandering clowns,0,1,1,0.0
war elephants RU,0,1,1,0.0
war soldiers,1,12,13,7.7
wata fa,3,9,12,25.0
we are here,1,0,1,100.0
weed and beer,6,1,7,85.7
white h0le,1,0,1,100.0
white hammer,0,6,6,0.0
white nights,1,2,3,33.3
why so sage,0,1,1,0.0
whyclan,0,1,1,0.0
wi ar venom,0,1,1,0.0
wings from hell,0,1,1,0.0
winterfel,1,5,6,16.7
woof woof s,0,1,1,0.0
x - EWERNOW - x,0,2,2,0.0
x E C L I P S E x,2,15,17,11.8
x EBASH x,0,1,1,0.0
x1xSOLOx1x,1,1,2,50.0
xAK47x,0,1,1,0.0
xCode,3,27,30,10.0
xHIJOS DEL CAOSx,4,6,10,40.0
xPOLSKAx,3,12,15,20.0
xWolves,0,10,10,0.0
xXDire StraitsXx,1,0,1,100.0
xXIRAQXx,1,2,3,33.3
xXSoul SociteyXx,0,2,2,0.0
xXxSupeRioritYxXx,0,1,1,0.0
xXx_PAIN_xXx,3,7,10,30.0
xert yu,8,1,9,88.9
xxE L D E R G A R Dxx,0,6,6,0.0
xxx J U N G L E xxx,2,5,7,28.6
xxx dahye xxx,0,1,1,0.0
xxxparadox,0,3,3,0.0
ya200,0,1,1,0.0
yakoza,2,0,2,100.0
yardimlas,0,1,1,0.0
you red you dead,1,10,11,9.1
z o o t r o p o l i s,104,66,170,61.2
zWizarDz,7,9,16,43.8
zadengida,5,4,9,55.6
zero0o0,1,4,5,20.0
zhangwei,0,1,1,0.0
ziggies,0,2,2,0.0
zzjhhj,1,0,1,100.0
