Player,Guild,Kills,Deaths,Fame
yktantopo,Evil SpetnaZ,0,2,0
yktantopo,HOPLITA,0,0,101409
ykeersn,SuccumB,1,2,46015
yjeiwhk,The WildRovers,0,6,36060
yiyijo,PRIMARIS SQUAD,0,1,0
yiunzv,Hideyoshi,0,0,1542
yiunzv,PLAYB0YS,0,1,0
yiunzv,INTERDITS,1,4,655059
yiunokillplz,-,0,1,0
yisussD,fortis bellator,2,6,25746
yisusganggg,Mundo Balca,5,2,55281
yisusal100,Pirates creed,16,9,356888
yisus2oo5,Leyendas del Vacio,0,0,110518
yisus2oo5,Knight Blood,2,0,49898
yisus2203,VATICANUM,0,1,0
yisus0024,Hollow Specs,37,3,1348143
yisus0024,Velo Rojo,2,7,502160
yioe,IIFures,2,1,135918
yioe,NIGHT GU4RD,6,10,831342
yinsitita,-,0,1,0
yinku67,Open-Fire,0,2,10937
yink1,Eikonic,2,2,649484
yinggangdaodi,This-Promise,2,7,217989
yinasu,-,3,0,434951
yina22,SOLDADOS X,0,0,38091
yimigatuno,los lecheros supremos,0,1,129520
yimeil,N A G A S A K l,3,5,1078438
yikedoudou,Hamburg Kid,2,3,391397
yik12,Pochos Anonimos,2,4,332965
yifeiii,Capy Crew,1,3,131610
yhelber8,RUINAS DE AKRAN,24,18,1461156
yguizinn,-,0,0,29189
ygui,ELITE MONKEYS,0,1,0
ygui,N A M 3 L E S S,0,0,84410
ygui,VALHALLA BLOOD,0,1,5587
ygolue,Evil Kool Aid,37,59,22268306
yghostzz,TH3 J0KER,0,1,213031
yghostzz,-,0,1,0
yghostzz,Make Fame Great Again,2,1,49010
ygdriart,D I N O C O,16,27,10259405
ygdriart,I M O R T A I S,9,20,6954940
yfyhi,-,26,6,1459271
yfyhi,NoFreeThinkers,9,0,1377224
yfyhi,IIFures,68,6,30591934
yfyhi,R10T,8,2,787705
yfyhi,Evil Kool Aid,21,8,4779814
yeyoxs,Bryllanos,4,5,993620
yeyoxs,Evil-Tun-Tun,2,1,970603
yeyoxs,IFures,24,30,13557408
yeyoxs,IIFures,0,5,1239765
yeyo9494,-,0,1,0
yeyo0711,Banddle City,0,1,70250
yeyo04,Euroboros,0,0,448606
yexihelen,FUERZA FENIX,1,2,123405
yetsur,Pay_For_It,0,1,4504
